drugbank_id,id,type,action,uniprot_id,entrez_id,gene_symbol,atc_concept_id
DB01234,BE0002638,enzyme,substrate,P08684,1576,CYP3A4,21603652
DB01234,BE0000329,enzyme,substrate,P28845,3290,HSD11B1,21602116
DB01234,BE0000329,enzyme,substrate,P28845,3290,HSD11B1,21602730
DB01234,BE0000329,enzyme,substrate,P28845,3290,HSD11B1,21603618
DB01234,BE0000329,enzyme,substrate,P28845,3290,HSD11B1,21603652
DB01234,BE0002362,enzyme,substrate,P20815,1577,CYP3A5,21602116
DB01234,BE0002362,enzyme,substrate,P20815,1577,CYP3A5,21602730
DB01234,BE0002362,enzyme,substrate,P20815,1577,CYP3A5,21603618
DB01234,BE0002362,enzyme,substrate,P20815,1577,CYP3A5,21603652
DB01234,BE0003612,enzyme,substrate,P24462,1551,CYP3A7,21602116
DB01234,BE0003612,enzyme,substrate,P24462,1551,CYP3A7,21602730
DB01234,BE0003612,enzyme,substrate,P24462,1551,CYP3A7,21603618
DB01234,BE0003612,enzyme,substrate,P24462,1551,CYP3A7,21603652
DB01234,BE0003612,enzyme,substrate,P24462,100861540,CYP3A7-CYP3A51P,21602116
DB01234,BE0003612,enzyme,substrate,P24462,100861540,CYP3A7-CYP3A51P,21602730
DB01234,BE0003612,enzyme,substrate,P24462,100861540,CYP3A7-CYP3A51P,21603618
DB01234,BE0003612,enzyme,substrate,P24462,100861540,CYP3A7-CYP3A51P,21603652
DB01234,BE0000344,enzyme,inhibitor,P05093,1586,CYP17A1,21602116
DB01234,BE0000344,enzyme,inhibitor,P05093,1586,CYP17A1,21602730
DB01234,BE0000344,enzyme,inhibitor,P05093,1586,CYP17A1,21603618
DB01234,BE0000344,enzyme,inhibitor,P05093,1586,CYP17A1,21603652
DB01234,BE0003543,enzyme,inhibitor,P04798,1543,CYP1A1,21602116
DB01234,BE0003543,enzyme,inhibitor,P04798,1543,CYP1A1,21602730
DB01234,BE0003543,enzyme,inhibitor,P04798,1543,CYP1A1,21603618
DB01234,BE0003543,enzyme,inhibitor,P04798,1543,CYP1A1,21603652
DB01234,BE0003336,enzyme,inducer,P11509,1548,CYP2A6,21602116
DB01234,BE0003336,enzyme,inducer,P11509,1548,CYP2A6,21602730
DB01234,BE0003336,enzyme,inducer,P11509,1548,CYP2A6,21603618
DB01234,BE0003336,enzyme,inducer,P11509,1548,CYP2A6,21603652
DB01234,BE0003549,enzyme,inducer,P20813,1555,CYP2B6,21602116
DB01234,BE0003549,enzyme,inducer,P20813,1555,CYP2B6,21602730
DB01234,BE0003549,enzyme,inducer,P20813,1555,CYP2B6,21603618
DB01234,BE0003549,enzyme,inducer,P20813,1555,CYP2B6,21603652
DB01234,BE0003536,enzyme,inducer,P33261,1557,CYP2C19,21602116
DB01234,BE0003536,enzyme,inducer,P33261,1557,CYP2C19,21602730
DB01234,BE0003536,enzyme,inducer,P33261,1557,CYP2C19,21603618
DB01234,BE0003536,enzyme,inducer,P33261,1557,CYP2C19,21603652
DB01234,BE0002887,enzyme,inducer,P10632,1558,CYP2C8,21602116
DB01234,BE0002887,enzyme,inducer,P10632,1558,CYP2C8,21602730
DB01234,BE0002887,enzyme,inducer,P10632,1558,CYP2C8,21603618
DB01234,BE0002887,enzyme,inducer,P10632,1558,CYP2C8,21603652
DB01234,BE0003533,enzyme,inducer,P05181,1571,CYP2E1,21602116
DB01234,BE0003533,enzyme,inducer,P05181,1571,CYP2E1,21602730
DB01234,BE0003533,enzyme,inducer,P05181,1571,CYP2E1,21603618
DB01234,BE0003533,enzyme,inducer,P05181,1571,CYP2E1,21603652
DB01234,BE0003550,enzyme,inducer,Q9HB55,64816,CYP3A43,21602116
DB01234,BE0003550,enzyme,inducer,Q9HB55,64816,CYP3A43,21602730
DB01234,BE0003550,enzyme,inducer,Q9HB55,64816,CYP3A43,21603618
DB01234,BE0003550,enzyme,inducer,Q9HB55,64816,CYP3A43,21603652
DB01234,BE0000421,enzyme,inducer,Q02928,1579,CYP4A11,21602116
DB01234,BE0000421,enzyme,inducer,Q02928,1579,CYP4A11,21602730
DB01234,BE0000421,enzyme,inducer,Q02928,1579,CYP4A11,21603618
DB01234,BE0000421,enzyme,inducer,Q02928,1579,CYP4A11,21603652
DB01234,BE0000731,enzyme,inhibitor,P15538,1584,CYP11B1,21602116
DB01234,BE0000731,enzyme,inhibitor,P15538,1584,CYP11B1,21602730
DB01234,BE0000731,enzyme,inhibitor,P15538,1584,CYP11B1,21603618
DB01234,BE0000731,enzyme,inhibitor,P15538,1584,CYP11B1,21603652
DB01234,BE0000794,target,agonist,P04150,2908,NR3C1,21602116
DB01234,BE0000794,target,agonist,P04150,2908,NR3C1,21602730
DB01234,BE0000794,target,agonist,P04150,2908,NR3C1,21603618
DB01234,BE0000794,target,agonist,P04150,2908,NR3C1,21603652
DB01234,BE0000074,target,stimulator,P51843,190,NR0B1,21602116
DB01234,BE0000074,target,stimulator,P51843,190,NR0B1,21602730
DB01234,BE0000074,target,stimulator,P51843,190,NR0B1,21603618
DB01234,BE0000074,target,stimulator,P51843,190,NR0B1,21603652
DB01234,BE0000422,target,agonist,P04083,301,ANXA1,21602116
DB01234,BE0000422,target,agonist,P04083,301,ANXA1,21602730
DB01234,BE0000422,target,agonist,P04083,301,ANXA1,21603618
DB01234,BE0000422,target,agonist,P04083,301,ANXA1,21603652
DB01234,BE0000005,target,negative modulator,P35228,4843,NOS2,21602116
DB01234,BE0000005,target,negative modulator,P35228,4843,NOS2,21602730
DB01234,BE0000005,target,negative modulator,P35228,4843,NOS2,21603618
DB01234,BE0000005,target,negative modulator,P35228,4843,NOS2,21603652
DB01234,BE0000956,target,agonist,O75469,8856,NR1I2,21602116
DB01234,BE0000956,target,agonist,O75469,8856,NR1I2,21602730
DB01234,BE0000956,target,agonist,O75469,8856,NR1I2,21603618
DB01234,BE0000956,target,agonist,O75469,8856,NR1I2,21603652
DB01235,BE0001018,transporter,inhibitor,P46059,6564,SLC15A1,21604464
DB01235,BE0001018,transporter,inhibitor,P46059,6564,SLC15A1,21604465
DB01235,BE0003654,transporter,inhibitor,Q8TF71,117247,SLC16A10,21604464
DB01235,BE0003654,transporter,inhibitor,Q8TF71,117247,SLC16A10,21604465
DB01235,BE0002151,enzyme,substrate,P20711,1644,DDC,21604464
DB01235,BE0002151,enzyme,substrate,P20711,1644,DDC,21604465
DB01235,BE0000020,target,agonist,P21728,1812,DRD1,21604464
DB01235,BE0000020,target,agonist,P21728,1812,DRD1,21604465
DB01235,BE0000145,target,agonist,P21918,1816,DRD5,21604464
DB01235,BE0000145,target,agonist,P21918,1816,DRD5,21604465
DB01235,BE0000756,target,agonist,P14416,1813,DRD2,21604464
DB01235,BE0000756,target,agonist,P14416,1813,DRD2,21604465
DB01235,BE0000581,target,agonist,P35462,1814,DRD3,21604464
DB01235,BE0000581,target,agonist,P35462,1814,DRD3,21604465
DB01235,BE0000389,target,agonist,P21917,1815,DRD4,21604464
DB01235,BE0000389,target,agonist,P21917,1815,DRD4,21604465
DB01236,BE0003533,enzyme,substrate,P05181,1571,CYP2E1,21604193
DB01236,BE0003336,enzyme,substrate,P11509,1548,CYP2A6,21604193
DB01236,BE0003549,enzyme,substrate,P20813,1555,CYP2B6,21604193
DB01236,BE0002638,enzyme,substrate,P08684,1576,CYP3A4,21604193
DB01236,BE0000795,target,agonist,P14867,2554,GABRA1,21604193
DB01236,BE0000433,target,agonist,P23415,2741,GLRA1,21604193
DB01236,BE0000640,target,antagonist,P42261,2890,GRIA1,21604193
DB01236,BE0000218,target,inhibitor,P98194,27032,ATP2C1,21604193
DB01236,BE0000503,target,unknown,P03886,4535,ND1,21604193
DB01236,BE0004797,target,positive allosteric modulator,P14867,2554,GABRA1,21604193
DB01236,BE0009966,target,activator,Q96ER9,79714,CCDC51,21604193
DB01237,BE0000442,target,antagonist,P35367,3269,HRH1,21603447
DB01238,BE0002638,enzyme,substrate,P08684,1576,CYP3A4,21604562
DB01238,BE0003612,enzyme,substrate,P24462,1551,CYP3A7,21604562
DB01238,BE0003612,enzyme,substrate,P24462,100861540,CYP3A7-CYP3A51P,21604562
DB01238,BE0002362,enzyme,substrate,P20815,1577,CYP3A5,21604562
DB01238,BE0002363,enzyme,substrate,P10635,1565,CYP2D6,21604562
DB01238,BE0000291,target,partial agonist,P08908,3350,HTR1A,21604562
DB01238,BE0000756,target,antagonist,P14416,1813,DRD2,21604562
DB01238,BE0000451,target,antagonist,P28223,3356,HTR2A,21604562
DB01238,BE0000501,target,antagonist,P35348,148,ADRA1A,21604562
DB01238,BE0000575,target,antagonist,P35368,147,ADRA1B,21604562
DB01238,BE0000581,target,antagonist,P35462,1814,DRD3,21604562
DB01238,BE0000659,target,antagonist,P28221,3352,HTR1D,21604562
DB01238,BE0000650,target,antagonist,P34969,3363,HTR7,21604562
DB01238,BE0000289,target,antagonist,P08913,150,ADRA2A,21604562
DB01238,BE0000342,target,antagonist,P18825,152,ADRA2C,21604562
DB01238,BE0000442,target,antagonist,P35367,3269,HRH1,21604562
DB01238,BE0000797,target,antagonist,P28222,3351,HTR1B,21604562
DB01238,BE0000533,target,antagonist,P28335,3358,HTR2C,21604562
DB01238,BE0000311,target,antagonist,P46098,3359,HTR3A,21604562
DB01238,BE0000945,target,antagonist,P50406,3362,HTR6,21604562
DB01238,BE0000020,target,antagonist,P21728,1812,DRD1,21604562
DB01238,BE0000389,target,antagonist,P21917,1815,DRD4,21604562
DB01238,BE0000572,target,antagonist,P18089,151,ADRA2B,21604562
DB01238,BE0000476,target,antagonist,P28566,3354,HTR1E,21604562
DB01238,BE0000145,target,antagonist,P21918,1816,DRD5,21604562
DB01238,BE0000393,target,inverse agonist,P41595,3357,HTR2B,21604562
DB01238,BE0004688,target,ligand,P47898,3361,HTR5A,21604562
DB01238,BE0000172,target,ligand,P08588,153,ADRB1,21604562
DB01238,BE0000694,target,ligand,P07550,154,ADRB2,21604562
DB01238,BE0000112,target,ligand,P25021,3274,HRH2,21604562
DB01238,BE0000968,target,ligand,Q9Y5N1,11255,HRH3,21604562
DB01238,BE0000146,target,ligand,Q9H3N8,59340,HRH4,21604562
DB01238,BE0000092,target,ligand,P11229,1128,CHRM1,21604562
DB01238,BE0000560,target,ligand,P08172,1129,CHRM2,21604562
DB01238,BE0000045,target,ligand,P20309,1131,CHRM3,21604562
DB01238,BE0000405,target,ligand,P08173,1132,CHRM4,21604562
DB01238,BE0000247,target,ligand,P08912,1133,CHRM5,21604562
DB01238,BE0000632,target,ligand,P41145,4986,OPRK1,21604562
DB01238,BE0000770,target,ligand,P35372,4988,OPRM1,21604562
DB01238,BE0000420,target,ligand,P41143,4985,OPRD1,21604562
DB01238,BE0004852,target,ligand,Q05586,2902,GRIN1,21604562
DB01238,BE0000647,target,modulator,Q01959,6531,SLC6A3,21604562
DB01238,BE0000749,target,modulator,P31645,6532,SLC6A4,21604562
DB01239,BE0001032,transporter,inhibitor,P08183,5243,ABCB1,21604533
DB01239,BE0000756,target,antagonist,P14416,1813,DRD2,21604533
DB01239,BE0000020,target,antagonist,P21728,1812,DRD1,21604533
DB01239,BE0000581,target,antagonist,P35462,1814,DRD3,21604533
DB01239,BE0000451,target,antagonist,P28223,3356,HTR2A,21604533
DB01239,BE0000442,target,antagonist,P35367,3269,HRH1,21604533
DB01239,BE0000092,target,antagonist,P11229,1128,CHRM1,21604533
DB01239,BE0000560,target,antagonist,P08172,1129,CHRM2,21604533
DB01239,BE0000045,target,antagonist,P20309,1131,CHRM3,21604533
DB01239,BE0000405,target,antagonist,P08173,1132,CHRM4,21604533
DB01239,BE0000247,target,antagonist,P08912,1133,CHRM5,21604533
DB01239,BE0004862,target,inhibitor,P08908,3350,HTR1A,21604533
DB01240,BE0000110,target,agonist,Q9H244,64805,P2RY12,21600994
DB01240,BE0000475,target,agonist,P43119,5739,PTGIR,21600994
DB01240,BE0000117,target,inducer,Q16647,5740,PTGIS,21600994
DB01241,BE0002887,enzyme,inhibitor,P10632,1558,CYP2C8,21601868
DB01241,BE0003536,enzyme,inhibitor,P33261,1557,CYP2C19,21601868
DB01241,BE0002793,enzyme,inhibitor,P11712,1559,CYP2C9,21601868
DB01241,BE0002433,enzyme,inhibitor,P05177,1544,CYP1A2,21601868
DB01241,BE0002638,enzyme,substrate,P08684,1576,CYP3A4,21601868
DB01241,BE0003679,enzyme,substrate,P16662,7364,UGT2B7,21601868
DB01241,BE0003541,enzyme,substrate,P22309,54658,UGT1A1,21601868
DB01241,BE0003677,enzyme,substrate,P35503,54659,UGT1A3,21601868
DB01241,BE0003538,enzyme,substrate,O60656,54600,UGT1A9,21601868
DB01241,BE0003681,enzyme,substrate,P06133,7363,UGT2B4,21601868
DB01241,BE0003680,enzyme,substrate,O75795,7367,UGT2B17,21601868
DB01241,BE0000071,target,agonist,Q07869,5465,PPARA,21601868
DB01241,BE0001004,target,inhibitor,Q9Y6L6,10599,SLCO1B1,21601868
DB01241,BE0003645,target,inhibitor,Q8TCC7,9376,SLC22A8,21601868
DB01241,BE0001042,target,inhibitor,O94956,11309,SLCO2B1,21601868
DB01241,BE0003659,target,inhibitor,Q9NPD5,28234,SLCO1B3,21601868
DB01242,BE0000530,carrier,substrate,P02768,213,ALB,21604691
DB01242,BE0001032,transporter,inhibitor,P08183,5243,ABCB1,21604691
DB01242,BE0002363,enzyme,substrate,P10635,1565,CYP2D6,21604691
DB01242,BE0003536,enzyme,substrate,P33261,1557,CYP2C19,21604691
DB01242,BE0002433,enzyme,substrate,P05177,1544,CYP1A2,21604691
DB01242,BE0002638,enzyme,substrate,P08684,1576,CYP3A4,21604691
DB01242,BE0000749,target,inhibitor,P31645,6532,SLC6A4,21604691
DB01242,BE0000451,target,antagonist,P28223,3356,HTR2A,21604691
DB01242,BE0000393,target,antagonist,P41595,3357,HTR2B,21604691
DB01242,BE0000533,target,antagonist,P28335,3358,HTR2C,21604691
DB01242,BE0000486,target,inhibitor,P23975,6530,SLC6A2,21604691
DB01242,BE0000814,target,inhibitor,P09211,2950,GSTP1,21604691
DB01244,BE0001032,transporter,inhibitor,P08183,5243,ABCB1,21601775
DB01244,BE0002363,enzyme,substrate,P10635,1565,CYP2D6,21601775
DB01244,BE0002638,enzyme,substrate,P08684,1576,CYP3A4,21601775
DB01244,BE0000356,target,inhibitor,O00555,773,CACNA1A,21601775
DB01244,BE0000864,target,inhibitor,O95180,8912,CACNA1H,21601775
DB01244,BE0002396,target,inhibitor,Q9NY47,9254,CACNA2D2,21601775
DB01244,BE0000732,target,inhibitor,P05023,476,ATP1A1,21601775
DB01244,BE0000672,target,inhibitor,P51787,3784,KCNQ1,21601775
DB01244,BE0001024,target,other,P63316,7134,TNNC1,21601775
DB01244,BE0000418,target,binder,P0DP23,801,CALM1,21601775
DB01244,BE0000418,target,binder,P0DP23,805,CALM2,21601775
DB01244,BE0000418,target,binder,P0DP23,808,CALM3,21601775
DB01244,BE0003323,target,inhibitor,Q01064,5153,PDE1B,21601775
DB01244,BE0003565,target,inhibitor,P54750,5136,PDE1A,21601775
DB01244,BE0000090,target,inhibitor,Q12809,3757,KCNH2,21601775
DB01246,BE0000442,target,antagonist,P35367,3269,HRH1,21603480
DB01247,BE0002198,target,inhibitor,P21397,4128,MAOA,21604720
DB01247,BE0002196,target,inhibitor,P27338,4129,MAOB,21604720
DB01248,BE0001032,transporter,substrate,P08183,5243,ABCB1,21603724
DB01248,BE0003651,transporter,substrate,Q5T3U5,89845,ABCC10,21603724
DB01248,BE0003659,transporter,substrate,Q9NPD5,28234,SLCO1B3,21603724
DB01248,BE0003646,transporter,substrate,Q9Y694,10864,SLC22A7,21603724
DB01248,BE0001067,transporter,substrate,Q9UNQ0,9429,ABCG2,21603724
DB01248,BE0001069,transporter,substrate,Q92887,1244,ABCC2,21603724
DB01248,BE0000785,transporter,substrate,P33527,4363,ABCC1,21603724
DB01248,BE0002638,enzyme,substrate,P08684,1576,CYP3A4,21603724
DB01248,BE0002362,enzyme,substrate,P20815,1577,CYP3A5,21603724
DB01248,BE0003612,enzyme,substrate,P24462,1551,CYP3A7,21603724
DB01248,BE0003612,enzyme,substrate,P24462,100861540,CYP3A7-CYP3A51P,21603724
DB01248,BE0001111,enzyme,binder,Q16678,1545,CYP1B1,21603724
DB01248,BE0000956,target,binder,O75469,8856,NR1I2,21603724
DB01250,BE0000987,target,inhibitor,P51580,7172,TPMT,21600665
DB01251,BE0002793,enzyme,substrate,P11712,1559,CYP2C9,21600757
DB01251,BE0000207,target,inhibitor,Q09428,6833,ABCC8,21600757
DB01251,BE0002441,target,inhibitor,Q15842,3764,KCNJ8,21600757
DB01253,BE0001032,transporter,inhibitor,P08183,5243,ABCB1,21602434
DB01253,BE0002638,enzyme,substrate,P08684,1576,CYP3A4,21602434
DB01253,BE0000501,target,agonist,P35348,148,ADRA1A,21602434
DB01254,BE0001032,transporter,substrate,P08183,5243,ABCB1,21603777
DB01254,BE0001067,transporter,substrate,Q9UNQ0,9429,ABCG2,21603777
DB01254,BE0002638,enzyme,substrate,P08684,1576,CYP3A4,21603777
DB01254,BE0003543,enzyme,substrate,P04798,1543,CYP1A1,21603777
DB01254,BE0002433,enzyme,substrate,P05177,1544,CYP1A2,21603777
DB01254,BE0001111,enzyme,substrate,Q16678,1545,CYP1B1,21603777
DB01254,BE0002362,enzyme,substrate,P20815,1577,CYP3A5,21603777
DB01254,BE0003606,enzyme,substrate,P31513,2328,FMO3,21603777
DB01254,BE0000014,target,multitarget,P00519,25,ABL1,21603777
DB01254,BE0000838,target,multitarget,P12931,6714,SRC,21603777
DB01254,BE0000841,target,antagonist,P29317,1969,EPHA2,21603777
DB01254,BE0000842,target,multitarget,P06239,3932,LCK,21603777
DB01254,BE0000840,target,inhibitor,P07947,7525,YES1,21603777
DB01254,BE0000453,target,antagonist,P10721,3815,KIT,21603777
DB01254,BE0000205,target,antagonist,P09619,5159,PDGFRB,21603777
DB01254,BE0000891,target,inhibitor,P51692,6777,STAT5B,21603777
DB01254,BE0000435,target,multitarget,P42684,27,ABL2,21603777
DB01254,BE0000839,target,multitarget,P06241,2534,FYN,21603777
DB01255,BE0001018,transporter,substrate,P46059,6564,SLC15A1,40252237
DB01255,BE0002363,enzyme,substrate,P10635,1565,CYP2D6,40252237
DB01255,BE0001044,target,agonist,Q96RJ0,134864,TAAR1,40252237
DB01256,BE0002638,enzyme,substrate,P08684,1576,CYP3A4,21602072
DB01257,BE0000855,target,antibody,P01031,727,C5,21603906
DB01259,BE0001032,transporter,inhibitor,P08183,5243,ABCB1,21603778
DB01259,BE0003109,transporter,inhibitor,Q03518,6890,TAP1,21603778
DB01259,BE0002638,enzyme,substrate,P08684,1576,CYP3A4,21603778
DB01259,BE0002362,enzyme,substrate,P20815,1577,CYP3A5,21603778
DB01259,BE0002887,enzyme,substrate,P10632,1558,CYP2C8,21603778
DB01259,BE0003536,enzyme,substrate,P33261,1557,CYP2C19,21603778
DB01259,BE0000767,target,antagonist,P00533,1956,EGFR,21603778
DB01259,BE0000511,target,antagonist,P04626,2064,ERBB2,21603778
DB01260,BE0002638,enzyme,substrate,P08684,1576,CYP3A4,21602112
DB01260,BE0000794,target,agonist,P04150,2908,NR3C1,21602112
DB01261,BE0001032,transporter,substrate,P08183,5243,ABCB1,21600772
DB01261,BE0001032,transporter,substrate,P08183,5243,ABCB1,21600784
DB01261,BE0003645,transporter,substrate,Q8TCC7,9376,SLC22A8,21600772
DB01261,BE0003645,transporter,substrate,Q8TCC7,9376,SLC22A8,21600784
DB01261,BE0002638,enzyme,substrate,P08684,1576,CYP3A4,21600772
DB01261,BE0002638,enzyme,substrate,P08684,1576,CYP3A4,21600784
DB01261,BE0002887,enzyme,substrate,P10632,1558,CYP2C8,21600772
DB01261,BE0002887,enzyme,substrate,P10632,1558,CYP2C8,21600784
DB01261,BE0000854,target,inhibitor,P27487,1803,DPP4,21600772
DB01261,BE0000854,target,inhibitor,P27487,1803,DPP4,21600784
DB01262,BE0002804,enzyme,substrate,P27707,1633,DCK,21601442
DB01262,BE0000637,enzyme,substrate,P30085,51727,CMPK1,21601442
DB01262,BE0009626,enzyme,substrate,P15531,4830,NME1,21601442
DB01262,BE0002443,enzyme,substrate,P32320,978,CDA,21601442
DB01263,BE0001032,transporter,substrate,P08183,5243,ABCB1,21603083
DB01263,BE0002638,enzyme,substrate,P08684,1576,CYP3A4,21603083
DB01264,BE0001004,transporter,inhibitor,Q9Y6L6,10599,SLCO1B1,21603158
DB01264,BE0001032,transporter,substrate,P08183,5243,ABCB1,21603158
DB01264,BE0002638,enzyme,substrate,P08684,1576,CYP3A4,21603158
DB01264,BE0002363,enzyme,inhibitor,P10635,1565,CYP2D6,21603158
DB01267,BE0001032,transporter,substrate,P08183,5243,ABCB1,21604563
DB01267,BE0002638,enzyme,substrate,P08684,1576,CYP3A4,21604563
DB01267,BE0002363,enzyme,substrate,P10635,1565,CYP2D6,21604563
DB01267,BE0002362,enzyme,substrate,P20815,1577,CYP3A5,21604563
DB01267,BE0000451,target,antagonist,P28223,3356,HTR2A,21604563
DB01267,BE0000756,target,antagonist,P14416,1813,DRD2,21604563
DB01267,BE0000442,target,antagonist,P35367,3269,HRH1,21604563
DB01267,BE0000501,target,antagonist,P35348,148,ADRA1A,21604563
DB01267,BE0000575,target,antagonist,P35368,147,ADRA1B,21604563
DB01267,BE0000389,target,antagonist,P21917,1815,DRD4,21604563
DB01267,BE0000659,target,antagonist,P28221,3352,HTR1D,21604563
DB01267,BE0000581,target,antagonist,P35462,1814,DRD3,21604563
DB01267,BE0000533,target,antagonist,P28335,3358,HTR2C,21604563
DB01267,BE0000289,target,antagonist,P08913,150,ADRA2A,21604563
DB01267,BE0000572,target,antagonist,P18089,151,ADRA2B,21604563
DB01267,BE0000342,target,agonist,P18825,152,ADRA2C,21604563
DB01267,BE0000291,target,antagonist,P08908,3350,HTR1A,21604563
DB01267,BE0000020,target,antagonist,P21728,1812,DRD1,21604563
DB01268,BE0001188,transporter,inhibitor,O15439,10257,ABCC4,21603775
DB01268,BE0001032,transporter,inhibitor,P08183,5243,ABCB1,21603775
DB01268,BE0001069,transporter,inhibitor,Q92887,1244,ABCC2,21603775
DB01268,BE0001067,transporter,inhibitor,Q9UNQ0,9429,ABCG2,21603775
DB01268,BE0002362,enzyme,substrate,P20815,1577,CYP3A5,21603775
DB01268,BE0003612,enzyme,substrate,P24462,1551,CYP3A7,21603775
DB01268,BE0003612,enzyme,substrate,P24462,100861540,CYP3A7-CYP3A51P,21603775
DB01268,BE0002638,enzyme,substrate,P08684,1576,CYP3A4,21603775
DB01268,BE0000205,target,inhibitor,P09619,5159,PDGFRB,21603775
DB01268,BE0000029,target,inhibitor,P17948,2321,FLT1,21603775
DB01268,BE0000453,target,inhibitor,P10721,3815,KIT,21603775
DB01268,BE0000369,target,inhibitor,P35968,3791,KDR,21603775
DB01268,BE0000023,target,inhibitor,P35916,2324,FLT4,21603775
DB01268,BE0000147,target,inhibitor,P36888,2322,FLT3,21603775
DB01268,BE0000853,target,inhibitor,P07333,1436,CSF1R,21603775
DB01268,BE0000852,target,inhibitor,P16234,5156,PDGFRA,21603775
DB01269,BE0000767,target,suppressor,P00533,1956,EGFR,21603762
DB01273,BE0003647,transporter,substrate,O15244,6582,SLC22A2,21604819
DB01273,BE0000849,target,partial agonist,P43681,1137,CHRNA4,21604819
DB01273,BE0002341,target,agonist,P36544,1139,CHRNA7,21604819
DB01273,BE0002341,target,agonist,P36544,89832,CHRFAM7A,21604819
DB01273,BE0003585,target,partial agonist,P32297,1136,CHRNA3,21604819
DB01273,BE0003587,target,partial agonist,Q15825,8973,CHRNA6,21604819
DB01273,BE0000850,target,partial agonist,P17787,1141,CHRNB2,21604819
DB01275,BE0002638,enzyme,inhibitor,P08684,1576,CYP3A4,21600429
DB01275,BE0002638,enzyme,inhibitor,P08684,1576,CYP3A4,21600476
DB01275,BE0001002,target,inhibitor,Q16853,8639,AOC3,21600429
DB01275,BE0001002,target,inhibitor,Q16853,8639,AOC3,21600476
DB01275,BE0000060,target,inhibitor,P13674,5033,P4HA1,21600429
DB01275,BE0000060,target,inhibitor,P13674,5033,P4HA1,21600476
DB01275,BE0002374,target,inducer,Q16665,3091,HIF1A,21600429
DB01275,BE0002374,target,inducer,Q16665,3091,HIF1A,21600476
DB01276,BE0000857,target,agonist,P43220,2740,GLP1R,1123633
DB01277,BE0000970,carrier,carrier,P17936,3486,IGFBP3,21602692
DB01277,BE0009058,carrier,carrier,P35858,3483,IGFALS,21602692
DB01277,BE0009658,carrier,carrier,P08833,3484,IGFBP1,21602692
DB01277,BE0009659,carrier,carrier,P18065,3485,IGFBP2,21602692
DB01277,BE0009660,carrier,carrier,P22692,3487,IGFBP4,21602692
DB01277,BE0009661,carrier,carrier,P24593,3488,IGFBP5,21602692
DB01277,BE0009662,carrier,carrier,P24592,3489,IGFBP6,21602692
DB01277,BE0000858,target,agonist,P08069,3480,IGF1R,21602692
DB01278,BE0000431,target,agonist,P30988,799,CALCR,21600793
DB01278,BE0000859,target,agonist,O60894,10267,RAMP1,21600793
DB01278,BE0000860,target,agonist,O60895,10266,RAMP2,21600793
DB01278,BE0000861,target,agonist,O60896,10268,RAMP3,21600793
DB01280,BE0002214,enzyme,substrate,P00813,100,ADA,21601433
DB01280,BE0002804,enzyme,substrate,P27707,1633,DCK,21601433
DB01280,BE0003589,enzyme,substrate,Q16854,1716,DGUOK,21601433
DB01281,BE0000847,target,antagonist,P33681,941,CD80,21603905
DB01281,BE0000846,target,antagonist,P42081,942,CD86,21603905
DB01284,BE0000848,target,agonist,Q01718,4158,MC2R,21602686
DB01285,BE0000059,enzyme,inducer,P26439,3284,HSD3B2,21602685
DB01285,BE0000443,enzyme,inducer,O15528,1594,CYP27B1,21602685
DB01285,BE0002250,enzyme,inducer,Q07973,1591,CYP24A1,21602685
DB01285,BE0002638,enzyme,substrate,P08684,1576,CYP3A4,21602685
DB01285,BE0000848,target,agonist,Q01718,4158,MC2R,21602685
DB01285,BE0001026,target,agonist,P06850,1392,CRH,21602685
DB01291,BE0000694,target,agonist,P07550,154,ADRB2,21603262
DB01291,BE0000172,target,agonist,P08588,153,ADRB1,21603262
DB01296,BE0000944,target,inhibitor,P01579,3458,IFNG,21604002
DB01296,BE0005551,target,inhibitor,Q04206,5970,RELA,21604002
DB01297,BE0002363,enzyme,substrate,P10635,1565,CYP2D6,21601683
DB01297,BE0000172,target,antagonist,P08588,153,ADRB1,21601683
DB01303,BE0003646,transporter,inhibitor,Q9Y694,10864,SLC22A7,21603330
DB01303,BE0002433,enzyme,substrate,P05177,1544,CYP1A2,21603330
DB01303,BE0000436,target,inhibitor,Q14432,5139,PDE3A,21603330
DB01303,BE0001133,target,inhibitor,P27815,5141,PDE4A,21603330
DB01303,BE0000924,target,antagonist,P29274,135,ADORA2A,21603330
DB01303,BE0000013,target,antagonist,P30542,134,ADORA1,21603330
DB01303,BE0002366,target,activator,Q92769,3066,HDAC2,21603330
DB01306,BE0000033,target,agonist,P06213,3643,INSR,21600719
DB01306,BE0000033,target,agonist,P06213,3643,INSR,21600733
DB01306,BE0000858,target,activator,P08069,3480,IGF1R,21600719
DB01306,BE0000858,target,activator,P08069,3480,IGF1R,21600733
DB01307,BE0000530,carrier,binder,P02768,213,ALB,21600740
DB01307,BE0000033,target,agonist,P06213,3643,INSR,21600740
DB01307,BE0000858,target,activator,P08069,3480,IGF1R,21600740
DB01309,BE0000033,target,agonist,P06213,3643,INSR,21600720
DB01309,BE0000858,target,activator,P08069,3480,IGF1R,21600720
DB01319,BE0002638,enzyme,substrate,P08684,1576,CYP3A4,21603155
DB01320,BE0000530,carrier,other/unknown,P02768,213,ALB,21604402
DB01320,BE0000537,carrier,substrate,P05543,6906,SERPINA7,21604402
