triplet_id,drugA,drugB,meddra,type,N,model_success,n_coadmin,n_events,n_stages_significant,max_ior,mean_ior,model_aic,stage,log_ior,log_ior_lower90,ior_values,classic_success,log_ior_classic,log_ior_classic_lower90,ior_classic
2640,21603362,21603448,35205038,negative,10,TRUE,55,5736,0,0.999979452899073,0.998473036721665,54687.4541426834,"1,2,3,4,5,6,7","-2.05473120216126e-05,-0.00053301460200128,-0.00104420295354757,-0.00155112724353312,-0.00204803510874907,-0.00252546675555054,-0.00297795037457194","-0.0233272624004926,-0.028445004025298,-0.045771815734071,-0.0659369764095493,-0.0866115681306897,-0.107101169652319,-0.127216796659091","0.999979452899073,0.999467127425046,0.998956342036647,0.99845007513257,0.997954060684158,0.997477719552747,0.997026479321416",TRUE,||||-0.343347885079682|-1.67776814414512|1.32924560750833,||||-1.71853420513452|-2.90487051641395|0.330779058300448,||||0.709391381951093|0.186790400415766|3.77819207246711
2641,21604714,21604718,35708208,negative,12,TRUE,98,11598,3,3.17532607752045,1.76608963679153,94717.5672547356,"1,2,3,4,5,6,7","-0.171792975535865,0.0335691960729734,0.241123042474982,0.454723448482989,0.678423474148169,0.913015532271163,1.15541032865245","-0.941041664514064,-0.578024934679829,-0.274427864333079,-0.0168552670115394,0.199351005375453,0.353656445465392,0.426889555472251","0.84215350150013,1.03413899960824,1.27267761907891,1.57573755016174,1.97076831463986,2.49182539503136,3.17532607752045",TRUE,-Inf|-Inf||-Inf|-Inf|0.851673170410527|1.52820646380803,-Inf|-Inf||-Inf|-Inf|0.0792362323728757|0.67981242655248,0|0||0|0|2.34356475655675|4.6099013784005
2642,21601428,21601435,36009756,negative,16,TRUE,777,1436,5,9.97405995586712,6.24179528920731,17762.734261944,"1,2,3,4,5,6,7","1.18915967896883,1.41269310662282,1.61046528750706,1.77277268582072,1.9385213707305,2.13846760784579,2.29998771832174","-0.859354412379321,-0.117229323240673,0.481814688563017,0.930728514765302,1.19061350543667,1.27714882099865,1.11057783113702","3.28432016415721,4.10700111566013,5.00513951501754,5.88715398105876,6.94846916113849,8.48642313155193,9.97405995586712",TRUE,|Inf|Inf|Inf|-0.0454361213292903|2.38830334286187|,||||-2.23332519038282|0.926593548957466|,|Inf|Inf|Inf|0.955580641843537|10.8949931848014|
2643,21600493,21600604,36315575,negative,10,TRUE,138,985,1,7.11983745166302,1.46040071455496,12878.3951725018,"1,2,3,4,5,6,7","-5.00665465010852,-3.18760164443452,-1.29854142809414,0.727184585661511,1.96288489534067,-0.373693445482643,-3.70340404545977","-19.2204748621959,-12.1387684169216,-6.2502155776837,-1.38965734986082,0.956119152076724,-1.87962879673937,-8.45106794339171","0.00669325718182704,0.041270734232151,0.272929590288211,2.06924661238837,7.11983745166302,0.688187846588988,0.0246395095421589",TRUE,|||-Inf|2.11671390891923|-0.844568997643642|-Inf,|||-Inf|0.65282381456389|-2.82180736133793|-Inf,|||0|8.3038055433211|0.42974253834799|0
2644,21601390,21604344,36313476,negative,11,TRUE,155,1104,4,3.36966273220385,1.97437619940152,14079.9501277774,"1,2,3,4,5,6,7","-0.0285090544833793,0.179541437939806,0.388141930426174,0.597432488340252,0.806258383925403,1.01204091920536,1.21481265989125","-0.74420743761156,-0.387188794659772,-0.123397799299633,0.0610301362518497,0.19026253990051,0.270813029987613,0.296825410889877","0.971893494112808,1.19666849051697,1.47423900881093,1.81744648979772,2.2395128934213,2.75121028694707,3.36966273220385",TRUE,|-Inf|-Inf|0.0368063091422748|1.18103024192399|0.859599102657901|1.96405400161605,|-Inf|-Inf|-1.80304405209206|0.103308404840458|-0.0522207827278401|0.018802940139415,|0|0|1.03749204865076|3.25772872331691|2.36221349874139|7.12816616593483
2645,21603908,21603917,36517125,negative,35,TRUE,113,115,7,232251.974343067,34670.1404852391,1511.9284496435,"1,2,3,4,5,6,7","12.3555781575789,9.09611719468352,6.47001625363774,6.27167707632196,4.78718053688026,4.98792275361104,4.34338682271601","3.40869830377145,6.16494126481794,4.35616958109404,5.25737567206426,3.7721549744557,4.3056076466613,1.55594428747151","232251.974343067,8920.58846386645,645.494218508987,529.364418384229,119.96266110213,146.631517133041,76.9677746116295",TRUE,|Inf||Inf|Inf|Inf|,||||||,|Inf||Inf|Inf|Inf|
2646,21601423,21603912,43053882,negative,19,TRUE,101,500,4,30.2285374441985,11.6005182301621,6573.73822040312,"1,2,3,4,5,6,7","0.238517392225535,0.86235015820017,1.47703256857869,2.06682362121525,2.60892318644252,3.06679485173821,3.40878642668146","-2.0786294431689,-0.971641479036094,-0.00911857414894945,0.887866440642461,1.78902174031307,2.57345513243783,2.46803863810745","1.26936578294041,2.36872102645998,4.37992923812526,7.89969081381453,13.584415090912,21.4729682146844,30.2285374441985",TRUE,|||||Inf|,||||||,|||||Inf|
2647,21601161,21601518,35205038,negative,11,TRUE,128,5736,3,4.05649240456353,1.8258393559446,55012.695111034,"1,2,3,4,5,6,7","1.40031866043992,1.03327125991365,0.694949748554889,0.380243250735141,0.0774143648630083,-0.234245838940867,-0.551242284218234","0.215390234817545,0.242319732082001,0.0208539529880414,-0.340529111572651,-0.758664798139191,-1.2981525461377,-2.00568915504148","4.05649240456353,2.81024385273625,2.00360838719447,1.46264033450146,1.0804897006131,0.791167292256644,0.576233519746732",TRUE,Inf|0.384380717293836|1.63111650983202|-Inf|0.792162393792061|-0.715804308275645|-Inf,|-0.822378684988713|-0.879321521097439|-Inf|-0.645827646960954|-2.4593438259553|-Inf,Inf|1.46870449645566|5.10957642725599|0|2.20816619220707|0.488798808722095|0
2648,21600575,21603514,36718132,negative,10,TRUE,140,9281,0,1.4855728883192,1.25162887223971,78288.2395114128,"1,2,3,4,5,6,7","0.0377300494514357,0.0967503759137269,0.156599085398422,0.217443952508989,0.278509370774227,0.338050707369938,0.395800481239322","-0.344591722152688,-0.313490124495984,-0.353103999152849,-0.426678670079252,-0.514658058573024,-0.608098433893107,-0.706924020512885","1.03845086465685,1.10158535705885,1.16952663959113,1.24289576636623,1.32115898562055,1.40221160406518,1.4855728883192",TRUE,Inf||-Inf|-Inf|1.40687106596156|0.376421903521539|-Inf,||-Inf|-Inf|0.45161163446117|-0.459622807366411|-Inf,Inf||0|0|4.08315945906098|1.45706174358967|0
2649,21603896,21603929,36313524,negative,10,TRUE,365,1975,0,1.00002710390347,1.00001767239382,22964.5053496577,"1,2,3,4,5,6,7","6.06451076823333e-06,1.04074171547452e-05,1.46020752289644e-05,1.85852311718193e-05,2.21525133534684e-05,2.47902010732659e-05,2.71035361691929e-05","-0.00572561393992578,-0.00518846600745258,-0.00645353557611248,-0.00861185148404458,-0.011101747710799,-0.0137611090752334,-0.0165980272745462","1.00000606452916,1.00001040747131,1.00001460218184,1.00001858540388,1.00002215275872,1.00002479050835,1.00002710390347",TRUE,|1.19828578818103|Inf|-Inf|0.894488161600916|-Inf|-0.475264091259908,|-1.23315676884172||-Inf|-0.0344977935361293|-Inf|-2.30273051507949,|3.31443041439962|Inf|0|2.44608346954986|0|0.621720843741467
2650,21601423,21603718,36110736,negative,15,TRUE,1091,1112,4,14.8279519615777,5.15974789461306,14034.2088859786,"1,2,3,4,5,6,7","0.321689423311104,1.44247589085438,2.41495506461919,2.69651404557308,1.0629425806782,-0.194544775578498,-0.25836339661976","-2.32451648673623,0.489964079568879,1.63388430448909,1.86672210665058,0.00925442367458884,-1.58049168061382,-2.96682239989731","1.37945628245596,4.23115874635967,11.1892675522575,14.8279519615777,2.89487687726438,0.823209317757877,0.772314524618303",TRUE,|Inf|Inf|1.97317119338328|0.119086027022131|-Inf|1.58363488759077,|||0.554655674110052|-1.96706268167386|-Inf|-0.828880930903985,|Inf|Inf|7.19345218416109|1.12646682070629|0|4.87263514159315
2651,21601423,21602256,35809329,negative,30,TRUE,1560,491,4,53.9244036931246,16.4887314589133,6991.8542427797,"1,2,3,4,5,6,7","0.700185682939749,2.21065993173344,3.61594868240926,3.98758313413572,1.62722546769646,0.780439448373203,1.7753054496843","-7.52642907119236,-2.11964130005969,1.88515570161678,3.28523620658328,0.833731367919738,-0.0600550905082879,0.739917933848426","2.01412666171051,9.1217341289902,37.186607477369,53.9244036931246,5.08973347999015,2.18243112060469,5.90208365060409",TRUE,|-Inf||Inf|2.31816586742076|0.940903460064895|3.01529470711483,|-Inf|||0.351370213929573|-0.131221363157881|1.11210915440665,|0||Inf|10.1570278755529|2.56229530440205|20.3951006362209
2652,21601390,21602338,35809054,negative,37,TRUE,447,10425,0,1.04467969764224,0.848183223425825,86520.6315754681,"1,2,3,4,5,6,7","0.0437103289998921,-0.0278205228228683,-0.10029382620777,-0.174073556467325,-0.248458861886617,-0.323142464940239,-0.398448863501203","-0.238921782167995,-0.235926799214593,-0.292003506542358,-0.410533241355841,-0.564051367324002,-0.736029517915856,-0.923446733894114","1.04467969764224,0.972562903982648,0.904571592143989,0.840235090660316,0.7800019479837,0.72387072082265,0.671360610745236",TRUE,|0.870678787110759|0.136503485223123|0.203029659822736|-0.34422328540344|-0.466971514812966|-0.762474490502986,|-0.532796454870843|-0.885586098487761|-0.678913531528397|-0.99249266082891|-1.00465009016231|-1.73161879573339,|2.38853160785752|1.14625887273673|1.2251088042186|0.708770652238798|0.62689794746333|0.466510621482368
2653,21602732,21603895,35909508,negative,10,TRUE,172,709,0,1.00046799702897,1.00022366916031,9634.92873311217,"1,2,3,4,5,6,7","-9.29030614837956e-06,6.5408282258872e-05,0.000140757169771355,0.000218445500977715,0.000299298978214679,0.000382913403020879,0.000467887552513702","-0.0124293847612077,-0.0135280881403447,-0.0218295200760385,-0.0321982075815147,-0.0433874396148455,-0.0551070933669916,-0.0671822722131747","0.999990709737006,1.00006541042143,1.00014076707653,1.00021846936193,1.00029934377262,1.00038298672372,1.00046799702897",TRUE,|0.175902807174503||Inf|-0.486277476660659|0.77002611702227|0.791562165798472,|-2.36551465646909|||-2.23953040648187|-1.13519406728599|-1.43510249309008,|1.19232216785849||Inf|0.614911160144002|2.15982266118486|2.20684118673647
2654,21602734,21603924,35104883,negative,12,TRUE,431,2387,0,1.0840148442055,0.67197328480692,26921.4763318091,"1,2,3,4,5,6,7","0.0806715968402107,-0.0899252227721563,-0.26403962763536,-0.448257072930498,-0.644820696810453,-0.850823500431497,-1.05757977055515","-0.537705027119521,-0.562342508242706,-0.671711327778948,-0.878166899512962,-1.17883569260595,-1.55888046103309,-1.98859143929124","1.0840148442055,0.913999529066951,0.767943107284296,0.638740460042159,0.524756624208187,0.427063100454415,0.347295328386928",TRUE,-Inf|-Inf|0.686255689554475|0.510047906185854|-0.250897216008062|-1.86064841544789|-1.48948515652615,-Inf|-Inf|-1.04498130540051|-1.08669422791613|-1.1856324344559|-3.13461546643218|-3.30238083791671,0|0|1.98626440172665|1.66537097460633|0.778102343913992|0.155571722548283|0.22548871705452
2655,21602256,21603908,36517125,negative,43,TRUE,342,115,6,4185.54583075148,1075.56855128297,1508.73136502015,"1,2,3,4,5,6,7","8.33939239992703,7.6877389487742,6.56336918818339,5.78491372559222,4.52543383893579,3.4564095991585,1.37351947913905","5.47186212761946,5.93405619779903,5.32000651735013,4.72122106547152,3.42513121862263,2.32165639206482,-0.543090138194595","4185.54583075147,2181.43664189337,708.655269945266,325.353969180738,92.3359760819489,31.7029456461759,3.94922548183667",TRUE,|Inf||Inf|Inf|3.50744697717137|-Inf,|||||2.06025585444962|-Inf,|Inf||Inf|Inf|33.3629825066678|0
2656,21601423,21603131,35708202,negative,12,TRUE,247,8969,0,1.38649522035158,1.17722742972483,75516.2491312002,"1,2,3,4,5,6,7","-0.014214070814579,0.042498435218449,0.0995001782995679,0.15692082247237,0.214395583572551,0.270913395910398,0.326779138791573","-0.273076104444046,-0.178860649127383,-0.190571621597993,-0.252640623438266,-0.330901622692445,-0.415146405757861,-0.505500511478364","0.985886472151303,1.04341442365676,1.10461866769297,1.16990298020817,1.23911273049484,1.31116151351822,1.38649522035158",TRUE,||||1.02930144209573|0.296336975631552|0.797700651267062,||||0.0439446277636912|-0.578459407486748|-0.583567397277524,||||2.79910981129722|1.34492328685485|2.22042951249439
2657,21603909,21603911,36110597,negative,17,TRUE,836,3729,2,8.50648686220882,1.82651123624452,38279.1971463475,"1,2,3,4,5,6,7","-1.98366984762962,-1.71230670512303,-1.38024730162975,-0.897063616719019,-0.155816214913176,0.894487234530689,2.14082903269741","-5.90364102213912,-4.7501713505882,-3.78102899527538,-2.7558381498908,-1.40972256702123,0.272395914501303,1.39602884341988","0.137563472854496,0.180449069380302,0.251516344965974,0.407765258601196,0.855716443841083,2.44608120185976,8.50648686220882",TRUE,|-Inf||-Inf|-Inf|0.684900786397648|2.27756003523151,|-Inf||-Inf|-Inf|-0.0128535798928683|1.47665992103809,|0||0|0|1.98357502815026|9.75285473250349
2658,21600816,21603448,35708202,negative,19,TRUE,212,8969,0,1.49849004405078,1.22510970385529,75497.3437472539,"1,2,3,4,5,6,7","-0.0158252448594398,0.0529908054643906,0.122181119980118,0.192097661991125,0.262800409740831,0.333785706559107,0.404457963809087","-0.295851089638618,-0.178340555714805,-0.135779377509905,-0.141644887282625,-0.16868325229077,-0.208050804687709,-0.258801770656807","0.984299316391615,1.05441995017301,1.12995874135237,1.21178885689874,1.30056711251807,1.39624390560243,1.49849004405078",TRUE,|-Inf|-Inf|-Inf|0.289240436594297|0.522415459062729|0.497371866214279,|-Inf|-Inf|-Inf|-0.825323970113815|-0.0302563773842504|-0.57612186838696,|0|0|0|1.33541277203055|1.68609542942905|1.64439389957129
2659,21604422,21604762,36718191,negative,11,TRUE,125,98,4,2620497.83296563,455342.638595318,1559.89800971277,"1,2,3,4,5,6,7","14.7788748702695,13.1245591832156,11.0513766563877,7.9160502191257,3.38963806876871,-1.27391832194162,-5.80684004515928","-0.707976614033601,3.80142307274145,6.55861085319228,6.41213502283942,2.19677944647814,-5.84871615483365,-16.017307390914","2620497.83296563,501099.109179173,63030.6664752138,2740.92358972267,29.6552171785358,0.279733386098468,0.00300691679690923",TRUE,|||Inf|4.14343080528148||,||||1.85769267042256||,|||Inf|63.0186557317148||
2660,21604562,21604741,36918858,negative,10,TRUE,180,5116,0,1.01057436591669,0.874513050579504,49447.6389405025,"1,2,3,4,5,6,7","0.0105188483419107,-0.0382832282876224,-0.0874090045876699,-0.137245298051663,-0.188117993246085,-0.240235521525348,-0.29362166079875","-0.219097829054976,-0.241593544843378,-0.348867777121711,-0.498107755591959,-0.664392106499004,-0.842346867788666,-1.03221137879583","1.01057436591669,0.962440311963414,0.916302247158225,0.871756359766105,0.828516942061549,0.786442615088398,0.745558512102143",TRUE,||||-Inf|0.102186193954901|-1.31276120693038,||||-Inf|-0.575147978178661|-2.54412272325259,||||0|1.10758967903281|0.26907605501861
2661,21602735,21603718,35708154,negative,20,TRUE,324,5600,0,1.53662577726111,1.28229049805558,53282.3586850504,"1,2,3,4,5,6,7","0.0306948280541048,0.105240979637418,0.178688480812492,0.248966330256891,0.313432973493801,0.372113621405114,0.429588958828788","-0.318204894813966,-0.223704480014433,-0.192102519612768,-0.190987145158083,-0.198556140308597,-0.213386980760467,-0.245859109602558","1.03117077147433,1.1109783012486,1.19564821878483,1.28269884420217,1.36811375980317,1.45079781361486,1.53662577726111",TRUE,|||1.03102561806618|0.965836230028691|-0.175117936352872|0.671382458660979,|||-0.080639248313708|0.27623362368454|-1.07716573383015|-0.74671137449016,|||2.80394013213745|2.62698350071935|0.839358024107552|1.95694084126764
2662,21602648,21602653,35708208,negative,15,TRUE,138,11598,0,1.00039655002879,1.00018994396924,94695.0331657538,"1,2,3,4,5,6,7","-1.34354288912064e-05,5.35408161774775e-05,0.000120766708227027,0.000188458705052685,0.000257098037283132,0.000326515977692843,0.000396471423605327","-0.00858878183757322,-0.00899569767887357,-0.014558072940395,-0.0214884729605577,-0.0288428831083265,-0.0364288702537764,-0.0442077457202627","0.999986564661364,1.00005354224951,1.00012077400082,1.00018847646451,1.00025713108982,1.00032656928984,1.00039655002879",TRUE,|-Inf|Inf|-Inf|0.501442325674421|-0.220580464500036|1.15874893497223,|-Inf||-Inf|-0.507298781767033|-1.02787649489078|-0.00218513137066401,|0|Inf|0|1.6511009794638|0.802053099463449|3.18594495749668
2663,21600535,21600575,36110642,negative,10,TRUE,157,1935,0,3.17172636212281,1.99649646410145,22601.8865132295,"1,2,3,4,5,6,7","0.0451924108937103,0.247844431946861,0.44875573686062,0.644669466372052,0.829677241402928,0.997672110679501,1.15427603338143","-0.759387566328918,-0.482373133842924,-0.352390075163586,-0.301312314782543,-0.275289597165722,-0.259393418468092,-0.27399320892284","1.04622914642833,1.28126059347296,1.56636200596658,1.90535714056975,2.29257867136316,2.71196132878658,3.17172636212281",TRUE,|||-Inf|Inf|0.912382159814767|0.567793264803127,|||-Inf||-0.556687768565831|-1.31883438098923,|||0|Inf|2.49024764116567|1.76436925657617
2664,21604712,21604741,35809327,negative,12,TRUE,134,13250,4,3.40807792216088,1.93782377910777,104732.172847468,"1,2,3,4,5,6,7","-0.0586285152201911,0.145256572696746,0.350828390561825,0.560274318882783,0.775743068569867,0.998310536526607,1.22614847318951","-0.778444226809223,-0.427298405405967,-0.14261457883776,0.0942008984288158,0.29877354586752,0.460116166691471,0.553079970997905","0.943057035428931,1.15633621651215,1.4202435777956,1.75115280869632,2.17220562536681,2.71369326779372,3.40807792216088",TRUE,||||-Inf|0.928381437462394|1.69802151005667,||||-Inf|0.173467597094277|0.781333939628105,||||0|2.5304102341048|5.46312794847149
2665,21602256,21603864,36718379,negative,21,TRUE,955,1455,0,1.70797670376275,1.3474012830311,17493.8792767951,"1,2,3,4,5,6,7","0.0128805974161637,0.106270193177729,0.19904892280741,0.290103648848364,0.37763472911151,0.459390249913795,0.535309455790189","-0.454634212391874,-0.293778557408803,-0.234749965547701,-0.241310068364231,-0.279763769367904,-0.341342655837494,-0.428369895337941","1.01296390963048,1.11212232377999,1.22024166208744,1.33656601437445,1.45882997742133,1.58310839016126,1.70797670376275",TRUE,||||||,||||||,||||||
2666,21600493,21604344,35104691,negative,19,TRUE,762,1944,0,1.0000600229851,1.00003181945832,22827.7962432899,"1,2,3,4,5,6,7","3.04998735067841e-06,1.27694589258098e-05,2.24360984164562e-05,3.20667281128451e-05,4.15743403179292e-05,5.08136027494999e-05,6.00211837937792e-05","-0.00383607142805725,-0.00393661324756936,-0.00548508195890561,-0.00756276401714791,-0.00980480778558862,-0.0121157800623443,-0.0145162296818549","1.000003049992,1.00001276954046,1.00002243635011,1.00003206724226,1.00004157520454,1.00005081489378,1.0000600229851",TRUE,|2.07858722555929|-Inf|1.91373024413932|0.674061464057328|0.0450304456358053|0.457072468012412,|-0.415093566998092|-Inf|-0.330294871751241|-0.245982760205606|-0.858859496330022|-1.02486655100989,|7.99316838962857|0|6.77832651059346|1.9621905251677|1.04605970737679|1.57944333922174
2667,21603140,21603925,35809310,negative,11,TRUE,239,3464,0,2.19897680798745,0.626134231243092,36593.1587218308,"1,2,3,4,5,6,7","-7.44868642227228,-6.50418748658349,-5.3658252164813,-3.77189624354377,-1.49536864228323,0.787992164899205,0.657538397236471","-19.7151623011847,-14.921203537368,-11.0970300814676,-7.5720775135556,-3.56985957107801,-0.874422694877843,-1.95466151497741","0.000582205882800031,0.00149715672458421,0.00467360191547299,0.0230083923794707,0.224165952448375,2.19897680798745,1.93003550136349",TRUE,|-Inf||||0.271581131433757|Inf,|-Inf||||-1.49341740756299|,|0||||1.31203731500699|Inf
2668,21603967,21604305,36919230,negative,12,TRUE,109,2067,0,1.78552677208837,1.34685572518634,22185.0996623812,"1,2,3,4,5,6,7","-0.0184892346909376,0.0788332125908831,0.176650125109711,0.275527941874662,0.375862532239706,0.477520577837812,0.57971348210874","-0.412050794363084,-0.25509246084362,-0.190048645877105,-0.18260053181735,-0.199936066083076,-0.231696390040314,-0.278500679005751","0.981680642630426,1.08202383906687,1.19321354462851,1.31722591004589,1.45624693300651,1.61207243483781,1.78552677208837",TRUE,|||||0.63606024667564|0.852692612710658,|||||-0.341651394762899|-0.0750362675805248,|||||1.88902391140853|2.34595510380621
2669,21601431,21603851,36211181,negative,18,TRUE,142,579,1,7.08125430925986,1.03849826042038,7982.70197224923,"1,2,3,4,5,6,7","-5.64981912045815,-5.90189064033807,-5.96845366246765,-5.56429588251933,-4.3157365422548,-1.81871609656753,1.95745105433908","-19.8408861830011,-16.6001444851763,-14.1700597762512,-11.8538874982555,-8.82093857687096,-4.45885017678527,0.630236901401767","0.00351815307928031,0.00273427040690732,0.0025581941937402,0.0038322779693906,0.0133567080823802,0.162233909951098,7.08125430925986",TRUE,||||-Inf|-Inf|2.0879339066664,||||-Inf|-Inf|-0.0245645102450944,||||0|0|8.06822821931029
2670,21602735,21603925,37320193,negative,22,TRUE,810,266,3,61.9141613393211,16.113831817162,4082.85773869349,"1,2,3,4,5,6,7","-2.69666456501194,-0.903565268997472,0.918750332840687,2.77749613357095,4.12574893121993,3.34153844239323,1.27050938711019","-11.9274367327688,-6.8881758772923,-2.55336856229378,1.23383383606792,3.56610507318407,2.83587126055094,-0.853967881922806","0.0674300466092308,0.405122710451831,2.50615657066616,16.07871155833,61.9141613393211,28.262573617949,3.56266687680705",TRUE,||||3.40248460094451|2.89157114256801|,||||1.40192321166858|1.27363881316818|,||||30.0386414431404|18.0216018759832|
2671,21601423,21601435,35104341,negative,35,TRUE,2559,175,0,0.50817311000658,0.146790977656406,2572.40039696651,"1,2,3,4,5,6,7","-2.96051600316041,-2.94462497732355,-2.85615492863542,-2.62679900600589,-2.25141923440843,-1.71534817888345,-0.676933121722302","-6.83582074993521,-5.66116644943546,-4.73044172751826,-3.89542105208738,-3.15451016815769,-2.49000549824094,-1.86555883620475","0.0517921853451425,0.0526217904810252,0.0574893866258773,0.0723095546288524,0.10524974445449,0.179901072052876,0.50817311000658",TRUE,|-Inf||-3.34671201824359|-2.68253275343155|-1.18411163546441|-0.925442662361154,|-Inf||-5.72503937539589|-4.12765147070162|-2.60668704654492|-2.39709761499565,|0||0.0351999006704743|0.0683897203156031|0.306017914243355|0.396355928385181
2672,21603448,21604344,37219907,negative,70,TRUE,1469,3867,0,1.52143111260319,1.20548251300208,39771.6004438924,"1,2,3,4,5,6,7","-0.0591612091380158,0.0149959992836335,0.0905934070356964,0.168781207509345,0.24984346514361,0.334164841663553,0.419651413354342","-0.380633521638999,-0.220240432914116,-0.110591153512651,-0.0654605784750105,-0.0672275706063118,-0.097485554558941,-0.146820800408126","0.942554808460498,1.01510900344439,1.09482376710839,1.18386109066948,1.28382443768406,1.39677337104453,1.52143111260319",TRUE,|0.492834338301518|-0.717106071071807|0.467865106468653|-0.525429502207105|0.14785054132003|2.65406151982282,|-1.88341634513397|-2.61933957646028|-0.37479133885099|-1.16465041797744|-0.368216473455553|1.28958693141025,|1.63694931912134|0.488162922594341|1.59658201957378|0.591301344587128|1.15933961004597|14.2116424542269
2673,21600493,21600816,35809243,negative,10,TRUE,310,5249,0,1.0283524828703,0.769767150361179,49378.5242798793,"1,2,3,4,5,6,7","0.0279579904318705,-0.0726483073912148,-0.17410461259622,-0.277627085797143,-0.384730488114874,-0.496396466657318,-0.610743266791264","-0.372415600135047,-0.394680764544167,-0.496281133152179,-0.662668955724114,-0.870317026436687,-1.1121038395235,-1.38271151411971","1.0283524828703,0.929927821263664,0.84020899661623,0.757579280918145,0.680634050453336,0.608720255940366,0.542947164466212",TRUE,|-Inf|-Inf|-Inf|0.604761957169333|-0.657535700919059|-1.72141801007561,|-Inf|-Inf|-Inf|-0.619968105215656|-1.41306518798414|-3.42799433507414,|0|0|0|1.83081634430558|0.518126581409818|0.178812410253349
2674,21601435,21603804,35708038,negative,30,TRUE,195,573,0,2.0758422709757,1.55409110585013,7843.71411117792,"1,2,3,4,5,6,7","0.0897171628415281,0.20753335498283,0.322076732001261,0.428065829097649,0.527455879672846,0.62561677373823,0.730366985045202","-0.657911362376925,-0.590150850692348,-0.613837630220036,-0.660976698233933,-0.715222246084569,-0.789929648076946,-0.907210486484185","1.09386485432106,1.23063876409037,1.37999066133996,1.53428707837716,1.69461551394866,1.86939859789797,2.0758422709757",TRUE,||Inf|Inf|-0.320392793778503|Inf|1.07779931328688,||||-2.13235925606245||-1.19555294354314,||Inf|Inf|0.72586386625999|Inf|2.9382063592492
2675,21602256,21603864,35809076,negative,47,TRUE,955,5973,0,1.01200273665328,1.00585087044427,56086.9134190699,"1,2,3,4,5,6,7","-0.000296664999359209,0.00174070454235231,0.00378182343240763,0.00582890674149628,0.00787781319927916,0.00991460820559364,0.0119312750644678","-0.0283903156922677,-0.0361803368728108,-0.0657347945903407,-0.0986741624753364,-0.132357613027878,-0.16615145012503,-0.199913860619962","0.99970337900135,1.00174222044796,1.0037889835499,1.00584592787386,1.00790892481318,1.00996392077038,1.01200273665328",TRUE,||||||,||||||,||||||
2676,21601161,21603019,36416595,negative,11,TRUE,66,786,2,64.8843270041157,13.5294418767401,10462.3145153372,"1,2,3,4,5,6,7","-2.60188948376369,1.17801257106434,4.17260610000187,3.21023681189128,-1.15732165138189,-2.38435680181458,0.268720871689651","-12.72355362623,-3.38372750631454,1.57728312199735,0.836844220123932,-3.30660884679323,-4.96430848577358,-2.2459701382129","0.0741333719946278,3.24791278835931,64.8843270041157,24.7849549017196,0.314326931571095,0.0921482300967134,1.30828990932375",TRUE,||Inf|Inf|-Inf|-Inf|1.49577730936738,||||-Inf|-Inf|-1.15792983669295,||Inf|Inf|0|0|4.46280418445932
2677,21600513,21604571,37622449,negative,16,TRUE,69,3111,3,20.2733452299958,7.03567726538231,33598.3168628599,"1,2,3,4,5,6,7","-2.30942297620414,-1.01331301648282,0.318406121892625,1.63339258682514,2.62535660438969,3.00930698039428,2.10515935228459","-8.39045563862684,-4.90997678035094,-1.87608941395426,0.423246519152692,1.49432275550795,1.74697401632005,-0.161757073934583","0.099318544191819,0.363014312731274,1.37493453887266,5.12121946180174,13.809497835665,20.2733452299958,8.20841093441789",TRUE,|-Inf||Inf|0.277139236015657|Inf|-Inf,|-Inf|||-1.8005950322949||-Inf,|0||Inf|1.31935005929216|Inf|0
2678,21604348,21604433,43053854,negative,11,TRUE,93,959,4,95.6278833481366,34.1089371890619,12515.3485331227,"1,2,3,4,5,6,7","4.56046444435237,4.25794123954867,3.7909989778325,2.92343972677018,1.87197954584429,0.814102214131463,-0.215404498451657","0.754027763524938,2.21794971825152,2.71020389593493,1.38479176825148,-0.708997166093431,-3.16403066134443,-6.03640838748216","95.6278833481366,70.6643526217186,44.3006335291465,18.6051742361124,6.50115300037777,2.2571483265539,0.806215261387433",TRUE,||3.13745169208575|||-Inf|,||1.55783546800829|||-Inf|,||23.045066045066|||0|
2679,21604542,21604544,35809043,negative,13,TRUE,135,507,0,1.06874364139971,0.642586953451515,6592.74283536628,"1,2,3,4,5,6,7","0.0664837916836127,-0.12165382932581,-0.311779136920538,-0.506600578271201,-0.70900211996917,-0.921211851490813,-1.14239126660098","-0.631186764244471,-0.675628869769487,-0.795303631429935,-0.980604280439682,-1.22258961062302,-1.53275694949038,-1.92580138801147","1.06874364139971,0.885454833951725,0.732143213777273,0.602540390149809,0.492135044250259,0.398036387701638,0.319055162930186",TRUE,|||||-1.03429360770945|-2.47887257344392,|||||-1.74275836805338|-4.26574486776795,|||||0.355477398749927|0.0838376931712427
