triplet_id,drugA,drugB,meddra,type,N,model_success,n_coadmin,n_events,n_stages_significant,max_ior,mean_ior,model_aic,stage,log_ior,log_ior_lower90,ior_values
3154,21604417,21604562,36919059,negative,13,TRUE,60,4150,1,298.143856681526,69.4339853705246,41163.9590942642,"1,2,3,4,5,6,7","5.69757611056571,4.82941688319298,3.8209254419646,2.45619453393531,0.865142301732551,0.31299750154797,0.534399702301245","-4.44521326118779,-2.23560959303655,-0.462942505522542,0.81407441154282,-0.49228049725954,-0.716616453506753,-0.990556864882061","298.143856681526,125.137969322489,45.6464319037156,11.6603539215025,2.37534407750579,1.36751811434493,1.70642357258784"
3155,21600097,21603082,42890392,negative,18,TRUE,66,28,0,6.61143004803042,1.35229495093081,243.941280568841,"1,2,3,4,5,6,7","-7.28289898031469,-5.10154949781842,-2.79431079176615,-0.221513131563324,1.88879997661095,0.65528591252135,-2.81834481701275","-20.6295075591855,-13.611106377223,-7.79913815629809,-2.85927623789498,-0.012422229825731,-1.11719052495822,-6.00897971840688","0.000687190521501709,0.00608730698520613,0.0611570097255509,0.801305399686249,6.61143004803042,1.92569301842128,0.059704683145453"
3156,21600096,21603929,37522220,negative,13,TRUE,383,16798,0,1.00000951136951,0.999720730096261,123280.316973353,"1,2,3,4,5,6,7","9.51132427573498e-06,-8.66016186469309e-05,-0.000182978719357241,-0.000279856892813957,-0.000376884494422747,-0.000472279270352871,-0.000566202126289106","-0.00979068710076047,-0.0105267078093025,-0.0164873411699009,-0.0239412315427683,-0.0318130042287468,-0.0397995049362569,-0.04789099756901","1.00000951136951,0.999913402131165,0.999817038020228,0.999720182263473,0.999623186517617,0.999527832235947,0.999433958135886"
3157,21601435,21603080,35708093,negative,14,TRUE,142,5780,0,1.56651842652991,1.2749941005648,55331.2541585367,"1,2,3,4,5,6,7","0.00828165526654345,0.0843244111835086,0.160017411187942,0.235079716214248,0.308590952006365,0.379871158701579,0.448855594207133","-0.318604767166245,-0.218048278554022,-0.204197463941035,-0.233328683775011,-0.277546237591105,-0.329168710921585,-0.389216198557093","1.00831604303719,1.08798179002413,1.17353130338801,1.26500960649045,1.36150533555834,1.46209619892556,1.56651842652991"
3158,21600816,21603967,35809076,negative,10,TRUE,151,5973,0,1.45684623585046,1.21178127914469,56192.1098689706,"1,2,3,4,5,6,7","-0.00834569344147074,0.0555196164627221,0.119554264421613,0.183839896404923,0.24816678262924,0.312144754896007,0.376273986880984","-0.297279910296725,-0.205726929548205,-0.215043911014911,-0.271403332379991,-0.343564960569801,-0.423477910771387,-0.512529228880591","0.991689035179411,1.05708975323078,1.12699439810712,1.20182339144659,1.2816736752746,1.36635246492388,1.45684623585046"
3159,21603967,21604344,36311983,negative,20,TRUE,1048,1810,0,1.72318576296802,1.33186396504416,21593.807330063,"1,2,3,4,5,6,7","-0.0131900065457442,0.082425050144816,0.177884633647027,0.27230494492914,0.365422125558059,0.456317323183622,0.544174765412797","-0.360320727801933,-0.207549969296077,-0.134919847869744,-0.113075183451192,-0.112658392290926,-0.124251685548482,-0.148652188867582","0.986896600390401,1.08591728104596,1.19468748654595,1.31298732909708,1.44112221428945,1.57825108097224,1.72318576296802"
3160,21600816,21604344,36776613,negative,10,TRUE,347,4277,0,1.94864479560421,1.42584160082396,43256.2541890103,"1,2,3,4,5,6,7","-0.0146206179127448,0.101176409241212,0.216893116100217,0.331640913214755,0.445094701451349,0.556288592173232,0.667134154354236","-0.450845406506348,-0.262040135072987,-0.176820569108516,-0.158025597529673,-0.168095391264669,-0.195229403457451,-0.242316763805305","0.985485744329815,1.10647181640117,1.24221132265138,1.39325246012952,1.56063798351677,1.74418708313487,1.94864479560421"
3161,21601423,21603929,36009952,negative,28,TRUE,12320,116,0,1.00000813105171,0.999972545381926,1967.86948945652,"1,2,3,4,5,6,7","8.13101864949317e-06,-2.69892033166741e-06,-1.38671955820513e-05,-2.58606783312132e-05,-3.87344108911947e-05,-5.25492256091553e-05,-6.66077307514001e-05","-0.0105927975745428,-0.00514165563037558,-0.0170755206184532,-0.0311812546022643,-0.0464346302924889,-0.0628261456912321,-0.0795331268615512","1.00000813105171,0.99999730108331,0.999986132900567,0.999974139656053,0.999961266339276,0.999947452155077,0.999933394487494"
3162,21600493,21602732,36110642,negative,12,TRUE,252,1935,1,3.37349725350626,0.854614081827948,22435.3942684014,"1,2,3,4,5,6,7","-2.36016017589108,-1.18210812187419,-0.217912012205047,-0.310642451918776,-1.28275865832361,-0.933128875709341,1.21594996694725","-7.24188772009511,-3.33868976037495,-1.74842258056012,-1.66801378225446,-2.53701422397723,-2.27705876577806,0.408683023643618","0.0944051005640886,0.306631639891935,0.804196198003839,0.73297590315062,0.277271347526987,0.393321130151909,3.37349725350626"
3163,21601423,21603851,37622449,negative,12,TRUE,171,3111,0,2.91931368502892,1.67032003023116,33671.4480134522,"1,2,3,4,5,6,7","-0.15144750660332,0.421943447949963,0.90822029410895,1.07134854928045,0.851304629066576,0.140095492316704,-0.878149252232481","-2.78684599198906,-0.931814525898142,-0.0229528217392594,-0.0371426045916012,-0.183410472299411,-0.573529608462773,-2.59984266837537","0.859462997220843,1.52492228476343,2.4799051019672,2.91931368502892,2.34270121518686,1.15038364641184,0.415551281038995"
3164,21601423,21601428,36313240,negative,14,TRUE,1177,1205,0,1.00004162188868,1.0000157660165,15378.9375342949,"1,2,3,4,5,6,7","-8.58984796181517e-06,-9.51138762417258e-07,6.87765807860785e-06,1.50374603764547e-05,2.36867698628629e-05,3.26783367032846e-05,4.16210225120395e-05","-0.00487369017553184,-0.0039423393287154,-0.00509505108970632,-0.0073470617547631,-0.010010686796502,-0.0128879646431547,-0.0158913448315553","0.999991410188931,0.99999904886169,1.00000687768173,1.00001503757344,1.0000236870504,1.00003267887065,1.00004162188868"
3165,21604431,21604714,36009783,negative,13,TRUE,226,3519,5,13.719350842433,5.80859849278046,37201.8689093284,"1,2,3,4,5,6,7","0.0506437928295238,0.538119816556456,1.02069467190151,1.48851679837055,1.92741135821698,2.31241333634914,2.61880730648689","-1.47708222301643,-0.670159641241653,0.00660130429928607,0.605783416855248,1.17523703631956,1.6806884016734,1.89592496553802","1.05194811507627,1.71278348571269,2.7751218937282,4.43051928984236,6.8716988311323,10.0987669915384,13.719350842433"
3166,21600493,21603448,36110642,negative,22,TRUE,538,1935,4,2.66447730184695,1.63282754889097,22584.4404562488,"1,2,3,4,5,6,7","-0.0661829979041206,0.0878124337920037,0.243839575662955,0.405941609708492,0.581924205864695,0.775298290766566,0.980007903989553","-0.613646586422757,-0.340316609805062,-0.133419624319422,0.019450776867673,0.133956904361448,0.204297512845466,0.222930005327893","0.935959569979199,1.09178332116443,1.27613959021949,1.50071492271787,1.78947844495944,2.17123969134937,2.66447730184695"
3167,21603967,21603980,36110708,negative,39,TRUE,5924,1125,0,1.00007702892114,1.00003329488403,14429.9561703126,"1,2,3,4,5,6,7","-1.2656541565903e-05,2.7353470395397e-06,1.82920399351971e-05,3.40368092315302e-05,4.95762602703564e-05,6.40472417998694e-05,7.70259545603835e-05","-0.00682696300273678,-0.00458254902763892,-0.00858492449473142,-0.0143004385672953,-0.0202439976988908,-0.0259528795331615,-0.0312625167264085","0.999987343538528,1.00000273535078,1.00001829220724,1.00003403738849,1.00004957748919,1.00006404929287,1.00007702892114"
3168,21604344,21604348,37019410,negative,18,TRUE,4271,465,0,2.2326935420806,1.50521513701804,6798.10624440029,"1,2,3,4,5,6,7","-0.0952599016333018,0.0583469509434105,0.213503332333874,0.370521697752153,0.525896979009136,0.670962674401469,0.803208722992127","-0.737455457634597,-0.480512360670395,-0.498675176050555,-0.642011562932017,-0.81118341644171,-0.965588243729415,-1.10287747522027","0.909136617668174,1.06008272861675,1.23800762371595,1.44849009160569,1.69197583473264,1.95611952070646,2.23269354208059"
3169,21603718,21603748,42890355,negative,15,TRUE,811,939,0,0.999997640862795,0.999990880337385,11902.309508741,"1,2,3,4,5,6,7","-2.35913998736237e-06,-4.45742123567072e-06,-6.51455331368567e-06,-8.52366168757612e-06,-1.07968956033488e-05,-1.39388135336205e-05,-1.7247527379638e-05","-0.00454693390485459,-0.00413610771751291,-0.00516675149889406,-0.00690714894375151,-0.00893677208328827,-0.0111785979948227,-0.0135725296271499","0.999997640862795,0.999995542588699,0.999993485467906,0.999991476374639,0.999989203162683,0.999986061283611,0.999982752621358"
3170,21601423,21603908,36315486,negative,31,TRUE,1313,723,4,23.3919215634163,5.87674887168126,9832.70524039068,"1,2,3,4,5,6,7","-2.19444321812065,-0.13877896491988,1.89924646201521,3.15239073042462,1.85236165666767,1.08018335469975,-0.271094033744664","-10.5297355350151,-4.75396190794379,0.126642271369398,2.4418392276089,1.11749505609229,0.362386250205751,-2.28584253327222","0.111420581198188,0.870420400639961,6.68085826456859,23.3919215634163,6.37485698245204,2.94521952140202,0.76254478809172"
3171,21603080,21604571,35809207,negative,13,TRUE,160,957,0,1.00003137404712,1.00002453243853,12243.251556691,"1,2,3,4,5,6,7","1.61937541456325e-05,1.95675086178682e-05,2.25376554636725e-05,2.49777593674949e-05,2.74467579828297e-05,2.962788292038e-05,3.13735549690719e-05","-0.00642589688450386,-0.00595684549817756,-0.00725230484907744,-0.00945139972445693,-0.0120397497419462,-0.0148425079909032,-0.0178384177268984","1.00001619388527,1.00001956770006,1.00002253790944,1.00002497807131,1.00002744713465,1.00002962832183,1.00003137404712"
3172,21600083,21601274,37219907,negative,17,TRUE,93,3867,0,1.00010683253896,0.99994300312683,39491.2462658865,"1,2,3,4,5,6,7","0.000106826832771745,4.9634792663511e-05,-8.43026714569817e-06,-6.31578567413804e-05,-0.000113815064937128,-0.000161730848946107,-0.000208355926826442","-0.0175095637848358,-0.0130501244446952,-0.0148458343202882,-0.0209882050468518,-0.0284871487377568,-0.0364729010964803,-0.0448353977222188","1.00010683253896,1.00004963602449,0.999991569768389,0.999936844137674,0.999886191411752,0.999838282228783,0.999791665777762"
3173,21602256,21603909,35708208,negative,59,TRUE,850,11598,3,35.9457751252614,12.5618382935339,94750.3522014497,"1,2,3,4,5,6,7","2.45442065476277,3.5820115564059,2.26511499546437,3.32089767142664,0.0431667807826965,0.0390111484608302,-0.055420932557726","-0.503987940699362,1.73021505447066,0.455551309083252,2.73069280332706,-0.746051149576896,-0.352355471202616,-0.800903331650375","11.6396881972046,35.9457751252614,9.63223220043943,27.6851916127482,1.04411201814961,1.03978207555528,0.946086825378658"
3174,21601423,21603732,36316176,negative,15,TRUE,1103,102,0,1.02284991536277,0.198601275095062,1454.32725735066,"1,2,3,4,5,6,7","-3.54088235504519,-3.52598942928454,-3.4115720260213,-3.0611718000734,-2.51456195737454,-1.90900253445622,0.022592765906154","-10.4170456477293,-8.07629038016629,-6.20804829178951,-4.72677530538107,-3.81917539810353,-3.27186695820683,-1.30406266666227","0.0289877383175163,0.0294226812998827,0.0329892995545302,0.0468327843938264,0.0808983413682438,0.148228165368666,1.02284991536277"
3175,21602102,21604344,36416595,negative,14,TRUE,325,786,0,1.00030943842431,1.00015380506331,10550.8722430668,"1,2,3,4,5,6,7","-7.63522352631441e-06,4.74366506626467e-05,0.000102426174327874,0.00015662896620583,0.00020893798008359,0.000259328346585264,0.000309390558119738","-0.00769735820449109,-0.0109075718551006,-0.0203588272409978,-0.0305353960303568,-0.0405854151960967,-0.0504029798120419,-0.0602519956621069","0.999992364805622,1.0000474377758,1.00010243142007,1.00015664123316,1.00020895980914,1.00025936197509,1.00030943842431"
3176,21600449,21601003,37219897,negative,15,TRUE,991,1354,0,0.992130284597379,0.749842269209529,16141.0704688469,"1,2,3,4,5,6,7","-0.00790084504137134,-0.109692243788279,-0.210920983807769,-0.3099952438942,-0.406765372821122,-0.503866193579645,-0.60261820242086","-0.429609864226077,-0.499516864025648,-0.681610658405585,-0.91327566076513,-1.1600078277322,-1.42382280301327,-1.70968885614077","0.992130284597379,0.896109876244656,0.809838054672611,0.733450444583907,0.665800386843289,0.604190221978164,0.547376615546698"
3177,21603448,21603967,35205025,negative,20,TRUE,343,4913,4,3.26434362471979,2.170124360552,47530.7647010615,"1,2,3,4,5,6,7","0.101141206128204,0.327608339464089,0.549987216049559,0.760953087427207,0.94798586548463,1.09138480103774,1.18305870874192","-0.880563232857562,-0.512027317772846,-0.225820115811225,0.0253652195401538,0.288911861348674,0.563289752596775,0.610746137232586","1.10643286583437,1.38764537991137,1.73323086018835,2.1403151561661,2.58050693349796,2.97839570354606,3.26434362471979"
3178,21600663,21601423,35809146,negative,20,TRUE,111,360,4,96.7151651051494,46.1054192246251,5242.17301132368,"1,2,3,4,5,6,7","3.7718512501875,4.23868178659694,4.57177021648334,4.44576169947366,3.21303828484833,1.05421834917943,-1.35911470557935","-2.71286688555196,0.357408035079612,2.63372824522793,3.35175151731832,2.03330125511112,-0.249404838015024,-3.96314048892672","43.4604465694058,69.3164177562404,96.7151651051494,85.2647992615953,24.8544866327753,2.86973114929393,0.256888097915535"
3179,21603082,21604210,35909625,negative,36,TRUE,40,477,1,365.024290521048,53.9587672361796,6440.81666251738,"1,2,3,4,5,6,7","-4.30518202188006,-3.71080175976435,-2.97674302241639,-1.88943071111021,-0.170109910175671,2.45130120357979,5.89996390074091","-15.4531909960787,-12.5312023726099,-10.2872516275985,-8.08213952109533,-5.15237557031219,-0.902330451530977,3.6392499558761","0.0134984283088753,0.0244579060435656,0.0509585346816495,0.151157836823767,0.843572094343837,11.6034353320078,365.024290521048"
3180,21600493,21604433,36918858,negative,11,TRUE,83,5116,4,13.255429506068,5.10122090637437,49616.0440462456,"1,2,3,4,5,6,7","-0.109746955875091,0.343106546739455,0.798116233032152,1.25762598081947,1.72197826245492,2.17631136194706,2.58440724254064","-1.50417842185397,-0.734311390685969,-0.06609231319619,0.536398047825966,1.09160886965066,1.53919947125013,1.77326133120905","0.896060849544503,1.40931891226225,2.22135247428021,3.51706199585768,5.59558706206323,8.81373554454471,13.255429506068"
3181,21601467,21604348,37622449,negative,10,TRUE,32,3111,4,32.9114053586756,8.78758167111872,33559.0823522131,"1,2,3,4,5,6,7","-0.805275616297693,-0.215056183716881,0.444064875743882,1.18229253350967,1.96276585268209,2.73490894766012,3.493819265133","-2.35359253735985,-1.4164001580696,-0.539835825776812,0.307746520764687,0.938733445763364,1.27774573950337,1.41090275526301","0.446964718820105,0.806496126954343,1.55903162567756,3.26184352336518,7.11898993773029,15.408340406608,32.9114053586756"
3182,21600100,21603967,35708156,negative,10,TRUE,64,3695,0,1.564844909504,1.2370764527422,38234.5563910341,"1,2,3,4,5,6,7","-0.0336607575249026,0.0406889291393471,0.116022940042227,0.193661148392389,0.274824808527137,0.359948843909318,0.447786719722986","-0.371947823472722,-0.22809366687316,-0.180436718021518,-0.200567152969897,-0.252338450419402,-0.323895794933594,-0.412010513964051","0.96689946237255,1.04152806611656,1.12302163400147,1.2136849541726,1.31630005012196,1.43325609290627,1.564844909504"
3183,21601390,21601399,42888965,negative,19,TRUE,940,236,0,0.348100622965349,0.294877055671557,3528.20151764459,"1,2,3,4,5,6,7","-1.23149828833552,-1.29332997671132,-1.32814744957196,-1.30706177709961,-1.22202065615367,-1.14064676720841,-1.05526369455029","-2.82594673658686,-2.54363004485163,-2.36942648423274,-2.20339215422625,-2.02867056018351,-2.02706696826465,-2.23472911909044","0.291854967036489,0.274355662303837,0.264967672879288,0.270614013693918,0.294634210584668,0.319612240237349,0.348100622965349"
3184,21603909,21603929,36517125,negative,35,TRUE,1272,115,5,36.9409361132668,18.4537914241939,1655.54155750991,"1,2,3,4,5,6,7","3.59899341249777,3.60932031590281,3.38379617417111,2.88955175503876,1.6489780755981,0.723322831710702,-0.0581248669547723","1.59661821102206,2.248030419076,2.18815927873752,1.70462049250731,0.600353835889142,-0.34222612500312,-1.57442073295988","36.5614136530661,36.9409361132668,29.4824795742105,17.9852459985551,5.2016614054096,2.06127110075123,0.943532124097765"
3185,21601435,21602730,36110591,negative,27,TRUE,1345,442,0,0.999559492269132,0.998667181106548,6391.51874549766,"1,2,3,4,5,6,7","-0.00044060478290131,-0.000780524015124406,-0.00110950424622924,-0.00141641165294448,-0.00168119654019083,-0.0018765218168415,-0.00203222424653138","-0.0312330020407853,-0.0340621482259146,-0.0449219355478499,-0.0586428785557356,-0.0728300755130478,-0.0865514815788761,-0.100499844279218","0.999559492269132,0.999219780514509,0.998891111026037,0.998584590984602,0.998320215879083,0.998125237749429,0.997969839323047"
3186,21602732,21603967,35809243,negative,12,TRUE,97,5249,0,1.68892162291402,1.30108484294502,49659.5431142101,"1,2,3,4,5,6,7","-0.0221075426445676,0.0654094548766286,0.15354828138705,0.243023659076171,0.334412216553679,0.428373600165931,0.524090232316747","-0.380897076621455,-0.228300377072817,-0.161164621559863,-0.153397395566741,-0.173966773856487,-0.213400060572276,-0.271010383680657","0.978135038165987,1.06759606731944,1.16596408012619,1.27509879142102,1.39711894044456,1.53475936022394,1.68892162291402"
3187,21602256,21603911,37220061,negative,17,TRUE,12078,158,0,1.00001576138435,0.99994619263852,2588.98128907952,"1,2,3,4,5,6,7","1.57612601370261e-05,-5.46648092125679e-06,-2.72153381652984e-05,-5.02868066742934e-05,-7.55349387722148e-05,-0.000102867251873029,-0.000131060479331424","-0.0114095584839308,-0.00830698552539106,-0.0156982374521411,-0.0262002477343283,-0.0380787433377407,-0.0510175662213395,-0.0644637167694452","1.00001576138435,0.99999453353402,0.999972785032169,0.999949714457686,0.999924467913919,0.999897138038781,0.999868948108718"
3188,21600449,21602653,36211542,negative,15,TRUE,917,607,0,1.01552246986945,0.912514089447782,8221.43290451737,"1,2,3,4,5,6,7","0.0154032286959715,-0.0193936840202991,-0.0546541936311407,-0.0910299860966886,-0.129301888170271,-0.169946646444285,-0.211880134977918","-0.251405839690027,-0.253338823690507,-0.474308538343908,-0.75559132170777,-1.06377713559487,-1.39713055688293,-1.7454319807289","1.01552246986945,0.980793163631943,0.946812505143515,0.912990333472382,0.87870865375267,0.843709830314991,0.809061669949519"
3189,21600083,21603392,35205038,negative,11,TRUE,228,5736,0,0.999926110440525,0.998726296025908,55045.4102088018,"1,2,3,4,5,6,7","-7.38922894427674e-05,-0.000484962029055236,-0.000893640419554753,-0.00129608670185899,-0.00168662925186114,-0.00206158074448171,-0.0024269833234154","-0.019219764074849,-0.045687960521262,-0.0812060205869362,-0.117220544261628,-0.152473975210336,-0.186523287621018,-0.219889382693509","0.999926110440525,0.999515155546022,0.999106758758129,0.998704752855758,0.998314792307928,0.997940542853528,0.997575959419467"
3190,21600965,21602648,37622449,negative,12,TRUE,362,3111,0,1.00001374914186,0.999961294508807,33717.6460499219,"1,2,3,4,5,6,7","1.37490473406388e-05,-2.84998612176679e-06,-1.98001335682818e-05,-3.73881093267414e-05,-5.57452078311371e-05,-7.47059327608213e-05,-9.42078911911892e-05","-0.00593073224243479,-0.00499850150678017,-0.00675197115270789,-0.00977932960736274,-0.0132589623023281,-0.0169784221097406,-0.0209003057195311","1.00001374914186,0.999997150017939,0.999980200062453,0.9999626125896,0.999944256345904,0.999925296857658,0.999905796546233"
3191,21602338,21602732,37019358,negative,13,TRUE,714,265,0,1.00006923985926,1.00002499932121,4094.17565778734,"1,2,3,4,5,6,7","-1.64402049538381e-05,-3.58972082104003e-06,9.65422171628205e-06,2.36471464596377e-05,3.85226831243202e-05,5.39585981265134e-05,6.92374622897063e-05","-0.00739213795463298,-0.00403884562042389,-0.0058621901528328,-0.0106433527468834,-0.0161884799394485,-0.0220698625550826,-0.0279919349358687","0.999983559930186,0.999996410285622,1.00000965426832,1.00002364742606,1.00003852342513,1.00005396005392,1.00006923985926"
3192,21603718,21603749,788256,negative,16,TRUE,1036,570,0,1.00003738178938,1.0000157717771,7851.78346052256,"1,2,3,4,5,6,7","-4.77084276084838e-06,1.74492885474109e-06,8.31554497260356e-06,1.52129455202044e-05,2.2549609366429e-05,2.99675978858716e-05,3.73810906992844e-05","-0.00467502036439784,-0.0039577519417319,-0.00546882463625392,-0.00799283267780677,-0.0108970845064172,-0.013960118771051,-0.0171367974153509","0.99999522916862,1.00000174493038,1.00000831557955,1.00001521306124,1.00002254986361,1.00002996804692,1.00003738178938"
3193,21603900,21604436,37219907,negative,10,TRUE,100,3867,0,1.28250056610123,1.13492540978785,39718.7996604393,"1,2,3,4,5,6,7","0.000266059496270898,0.0405886245381062,0.0810193232069314,0.121916588183697,0.163460159587356,0.205922065954705,0.248811739467154","-0.24113742602826,-0.234389583634159,-0.350431322618943,-0.501453219573829,-0.665500785164774,-0.839618036864026,-1.02049079091699","1.00026609489324,1.04142360129845,1.08439185029243,1.12965987086875,1.17757843904192,1.22865744601891,1.28250056610122"
3194,21603967,21604344,37219894,negative,11,TRUE,1048,413,3,4.747816012903,2.23470890328011,6088.71406006272,"1,2,3,4,5,6,7","-0.403152419693392,-0.0801656458474636,0.251492115025781,0.598465713592625,0.952864546965619,1.28248192464866,1.55768472555494","-1.76094836561959,-1.11617300998034,-0.539247296436573,-0.0501504479655567,0.283040270830183,0.481974699886027,0.617471741297208","0.668210243160931,0.922963448660917,1.28594276039841,1.81932529185154,2.59312716489886,3.60557740108712,4.747816012903"
3195,21604544,21604559,36919236,negative,12,TRUE,529,2762,0,1.01071752702745,0.526883424689105,28497.2827488566,"1,2,3,4,5,6,7","0.0106605014218015,-0.25116577956967,-0.513219336384894,-0.775280514191914,-1.03612870007793,-1.29459322161975,-1.5530669231972","-0.867840759604939,-0.947790761973781,-1.09847318015392,-1.29487591895297,-1.51750232335069,-1.78908871755807,-2.16675051947755","1.01071752702745,0.777893402035558,0.598565490015945,0.460574565174411,0.354825663068798,0.274009302724881,0.211598022776687"
3196,21601390,21601423,36718298,negative,33,TRUE,2584,519,0,1.80248437009365,1.41270063794392,7368.0153994692,"1,2,3,4,5,6,7","0.0197153540078174,0.132680004261017,0.244033718698711,0.348948834989598,0.440185413142924,0.517403187169578,0.58916591890145","-0.425230957399542,-0.305766671940077,-0.290250509498491,-0.310295759588585,-0.322796523622594,-0.326485460497014,-0.345728229083186","1.01991098513024,1.14188454167398,1.27638736788496,1.41757665816199,1.55299513752792,1.67766540513473,1.80248437009365"
3197,21601390,21603929,36110631,negative,24,TRUE,2833,150,0,0.999989839227951,0.99998879990431,2384.22837063715,"1,2,3,4,5,6,7","-1.01608236704465e-05,-1.10356886811047e-05,-1.16893507131621e-05,-1.19339260411522e-05,-1.17079001418219e-05,-1.11748000275469e-05,-1.06986207999427e-05","-0.00558422951788027,-0.0057921437551244,-0.00633908623216315,-0.00701460220668694,-0.00773947473589839,-0.00857150413703712,-0.0096189507082914","0.999989839227951,0.999988964372212,0.999988310717607,0.999988066145168,0.999988292168395,0.99998882526241,0.99998930143643"
3198,21604544,21604712,36718321,negative,12,TRUE,191,4762,0,1.69142332158572,0.251160265097116,47314.8967958777,"1,2,3,4,5,6,7","-6.08383686664082,-6.36007494589319,-6.48351283712324,-6.19686519289577,-5.14758418624511,-2.93158977334458,0.5255703766035","-15.9481207475674,-14.1452243676485,-13.0095525889905,-11.6115150651629,-9.16252110585306,-5.20293195404355,-0.0583072842885727","0.00227941404548229,0.00172923710778099,0.00152843210478923,0.00203580249192305,0.00581343194530299,0.0533122163988147,1.69142332158572"
3199,21603356,21603514,36919235,negative,25,TRUE,421,3282,0,1.00000692636448,0.999984512210698,33439.7180609151,"1,2,3,4,5,6,7","6.92634049315188e-06,3.79125322247376e-07,-6.3867532063e-06,-1.36999667601501e-05,-2.19792880900016e-05,-3.15450364887226e-05,-4.21107104111584e-05","-0.00468655119496041,-0.0040998474164568,-0.00510756161365494,-0.00694779196280364,-0.0091233347642607,-0.0115106488466836,-0.0140876997802624","1.00000692636448,1.00000037912539,0.999993613267189,0.999986300127084,0.999978020953453,0.999968455461051,0.999957890176232"
3200,21600733,21603392,42889536,negative,14,TRUE,43,565,0,1.06590054909284,0.537722731771959,4802.64099639221,"1,2,3,4,5,6,7","0.0638200278576218,-0.210036004799974,-0.48563876449073,-0.765129800311044,-1.05034997682045,-1.34083961582729,-1.63176159715981","-0.90410771940532,-0.989276543328651,-1.20585628604924,-1.52987683094098,-1.92559121560515,-2.38159073974069,-2.89897121120123","1.06590054909284,0.810555061571941,0.615304036839618,0.465273534405165,0.349815300438714,0.261625911081525,0.195584728973904"
3201,21603161,21603173,35809330,negative,22,TRUE,79,525,1,10.0998335734833,2.14984496612269,7236.90754809652,"1,2,3,4,5,6,7","-5.44540451413127,-4.03947555536286,-2.7858131722264,-1.51315668927059,0.87916647882958,2.31251894583851,0.80485613419474","-10.6832633990009,-7.14087160771288,-4.78370480494982,-3.27212383454811,-0.528584518209452,1.05383868467724,-2.26126310589336","0.0043160937335535,0.0176067037361057,0.0616789130538185,0.220213733294375,2.40889100773489,10.0998335734833,2.23637473782282"
3202,21603019,21603613,36516812,negative,25,TRUE,637,2883,0,1.41830253910471,0.511203322448864,31201.8576206238,"1,2,3,4,5,6,7","0.349460761561981,-0.112237333078488,-0.587513687137671,-1.08523298020347,-1.61878262961527,-2.18997042246453,-2.76941775923577","-1.11808843924301,-1.50243289532862,-2.05800518407356,-2.69129475807677,-3.36058115997678,-4.07022159954013,-4.82599762523586","1.41830253910471,0.89383209640184,0.555707230570149,0.337823070637788,0.198139761800591,0.111920058887885,0.0626984997390888"
3203,21600096,21600816,35809243,negative,11,TRUE,428,5249,0,0.889644400688299,0.569581266642861,49983.9443659727,"1,2,3,4,5,6,7","-0.116933445885664,-0.293641795942536,-0.46728987393241,-0.634128563294717,-0.789260254929499,-0.929790887084708,-1.06140842753806","-0.903156751034306,-0.963685259430005,-1.07821849470634,-1.21276463790006,-1.34111780691748,-1.47859436777687,-1.68860516427007","0.889644400688299,0.745543500325434,0.626698400550269,0.530397494828999,0.454180648940167,0.394636225275382,0.345968195891474"
3204,21601428,21603929,36718500,negative,22,TRUE,1272,495,0,0.99733134029295,0.703343172426967,7026.1907162769,"1,2,3,4,5,6,7","-0.00267222692724367,-0.130982642161287,-0.259469590625358,-0.388930118902348,-0.51633081614305,-0.635609465982271,-0.748074445217783","-0.487966106480941,-0.563034210601504,-0.749740031716579,-1.00167391066664,-1.27392181116065,-1.53938313286416,-1.80616912809819","0.99733134029295,0.877233001127839,0.771460667273742,0.677781632483528,0.596705960054969,0.529612609066595,0.473276996689144"
3205,21601045,21602919,42889536,negative,19,TRUE,48,565,0,1.40029887727438,0.37557588100627,6570.08761931988,"1,2,3,4,5,6,7","0.336685697604214,-0.405339298577271,-1.15721394993235,-1.93261673100042,-2.74690871595246,-3.60296224075662,-4.46685382387264","-1.84816396621991,-2.08790509520881,-2.47567377199423,-2.95624068561245,-3.49087675222766,-4.18651973114219,-5.3054270021335","1.40029887727438,0.666750544963496,0.314360786860354,0.144768881195091,0.0641257861477406,0.0272429027658124,0.0114833878370137"
3206,21603967,21604348,36110597,negative,18,TRUE,593,3729,0,1.08339460712323,1.04974199188397,38318.2718311664,"1,2,3,4,5,6,7","0.0123812293952685,0.025376517838156,0.0380544151963966,0.0501018095185279,0.061098925681434,0.0708963393393347,0.0800992664955","-0.223332274304931,-0.353365514097689,-0.500441864014358,-0.644325203008784,-0.775526233060647,-0.891367545336932,-1.00076615415557","1.01245819412727,1.02570124264341,1.03878775718041,1.05137813122868,1.06300406738767,1.07346994349711,1.08339460712323"
3207,21601435,21603738,35104103,negative,16,TRUE,261,836,0,0.979689031267498,0.882507544714333,10947.6706397803,"1,2,3,4,5,6,7","-0.0205200727057528,-0.0584425164230105,-0.0956520796174569,-0.131119052097501,-0.164741954106026,-0.195942682293524,-0.224937719091182","-0.426017398050734,-0.755342654428961,-1.13614204503216,-1.50663257379146,-1.85687907419076,-2.17892622647479,-2.47659103294248","0.979689031267498,0.943232459216994,0.908780144207226,0.877113345991371,0.848112527808849,0.822059351884486,0.798565952623907"
